id_atendimento,id_pedido,id_cliente,id_agente,canal,motivo_principal,submotivo,area_responsavel,prioridade,complexidade,data_abertura,data_primeira_resposta,data_fechamento,quantidade_reaberturas,tempo_agente_minutos,custo_hora_agente,custo_atendimento,valor_compensacao,valor_estornado,nota_satisfacao,nps_classificacao,houve_reclamacao_publica,cliente_churnou_apos_atendimento,houve_recompra_30_dias
3462,PED-70821,412.0,2,chat online,Pagamento,Estorno,logistica,alta,Baixa,2024-04-13 03:45:23.178370,2024-04-13 10:45:23.178370,2024-04-13 19:45:23.178370,-1,76,79.76,101.03,0,-100,6,neutro,Não,Sim,nao
7310,PED-35999,,1,Chat Online,Cancelamento,Produto errado,Financeiro,baixa,Baixa,2025-05-07 02:18:58.532788,2025-05-07 07:18:58.532788,,-1,-10,34.65,-5.77,-20,0,5,detrator,SIM,sim,nao
2325,ped-75037,,17,Aplicativo,Cancelamento,Erro na cobrança,Logística,alta,Baixa,2025-03-16 03:43:26.120237,2025-03-16 13:43:26.120237,,1,-10,61.36,-10.23,-20,200,2,neutro,nao,nao,sim
1316,PED-79954,316.0,41,App,produto com defeito,erro cobrança,logistica,alta,baixa,2024-04-15 22:29:03.784812,2024-04-15 23:29:03.784812,2024-04-17 14:29:03.784812,1,108,99.67,179.41,100,-100,5,Detrator,SIM,sim,nao
1685,PED-85328,446.0,36,Aplicativo,Cancelamento,Erro na cobrança,Financeiro,alta,Média,2026-01-31 08:46:27.991629,2026-01-31 19:46:27.991629,2026-02-04 00:46:27.991629,0,-10,60.18,-10.03,100,0,0,Detrator,NAO,Não,sim
7314,ped-53285,,11,site,Entrega,Estorno,Tecnologia,Baixa,Média,2024-07-16 13:31:27.900860,2024-07-16 14:31:27.900860,2024-07-17 03:31:27.900860,1,-10,88.98,-14.83,-20,0,0,Neutro,Não,Não,nao
1632,PED-81871,,29,telefone,troca,erro cobrança,Financeiro,Alta,Média,2025-04-13 23:16:49.662248,2025-04-14 02:16:49.662248,2025-04-18 03:16:49.662248,1,-10,80.74,-13.46,0,-100,6,promotor,nao,nao,Não
7316,ped-60640,19.0,32,App,troca,estorno,Logística,Média,Baixa,2024-08-12 13:08:05.290279,2024-08-12 23:08:05.290279,2024-08-15 13:08:05.290279,0,117,81.81,159.53,0,500,0,promotor,NAO,Sim,Não
4904,ped-80934,213.0,16,Telefone,troca,Erro na cobrança,Financeiro,baixa,Média,2025-08-04 09:06:48.537967,2025-08-04 12:06:48.537967,2025-08-07 21:06:48.537967,1,77,36.56,46.92,0,0,1,promotor,NAO,sim,Sim
7318,PED-46671,390.0,13,App,troca,Atraso,financeiro,alta,baixa,2024-03-24 15:04:18.302285,2024-03-24 21:04:18.302285,2024-03-26 12:04:18.302285,3,56,49.45,46.15,50,0,3,neutro,NAO,Sim,Não
7319,ped-17023,,50,Chat Online,entrega,atraso,Financeiro,baixa,baixa,2025-10-12 03:30:25.572271,2025-10-12 08:30:25.572271,2025-10-15 22:30:25.572271,-1,67,92.9,103.74,-20,-100,0,Promotor,NAO,nao,nao
111,ped-25379,204.0,23,site,Cancelamento,Atraso,Comercial,media,Média,2025-09-24 14:02:34.842674,2025-09-25 01:02:34.842674,2025-09-27 01:02:34.842674,1,-10,86.46,317.15,0,-100,0,Promotor,NAO,Sim,Não
7321,ped-91577,924.0,24,Aplicativo,Pagamento,Erro na cobrança,Logística,media,baixa,2025-10-31 02:52:52.541636,2025-10-31 05:52:52.541636,,0,95,35.81,56.7,0,200,0,neutro,sim,nao,Sim
2733,PED-45594,145.0,2,Site,Pagamento,atraso,financeiro,baixa,Alta,2024-12-17 15:48:41.733179,2024-12-17 23:48:41.733179,2024-12-18 01:48:41.733179,0,-10,99.09,-16.52,-20,0,6,Promotor,Sim,Sim,Sim
7323,PED-93851,,10,Aplicativo,Troca,atraso,Financeiro,alta,alta,2025-08-17 21:34:34.966716,2025-08-18 01:34:34.966716,,0,-10,83.24,306.29,-20,200,6,promotor,Não,Sim,Não
7324,PED-53790,1322.0,39,app,produto com defeito,Produto errado,Logística,alta,baixa,2025-10-10 18:35:26.888594,2025-10-11 06:35:26.888594,,2,15,43.6,10.9,50,200,6,promotor,Sim,nao,Sim
7325,ped-71776,,29,telefone,produto com defeito,Atraso,Tecnologia,media,Média,2024-03-18 03:02:42.944352,2024-03-18 15:02:42.944352,,3,60,98.33,98.33,50,-100,6,detrator,Sim,Não,Sim
7326,ped-25148,,25,Telefone,Pagamento,arrependimento,logistica,Crítica,Baixa,2024-07-09 01:22:27.621444,2024-07-09 09:22:27.621444,2024-07-11 03:22:27.621444,1,56,90.59,64.92,-20,200,0,detrator,Não,Sim,nao
7327,ped-21843,244.0,48,Site,produto com defeito,arrependimento,logistica,media,Média,2024-12-27 01:08:58.605387,2024-12-27 07:08:58.605387,,3,55,94.67,86.78,100,200,4,promotor,Não,sim,nao
7328,ped-76297,832.0,8,app,produto com defeito,erro cobrança,logistica,Baixa,Baixa,2024-11-12 06:56:03.022143,2024-11-12 07:56:03.022143,2024-11-15 02:56:03.022143,-1,88,91.7,134.49,-20,-100,6,promotor,Sim,sim,nao
7329,PED-79615,376.0,50,Telefone,Pagamento,Atraso,financeiro,media,alta,2025-05-10 09:00:04.575377,2025-05-10 19:00:04.575377,2025-05-12 23:00:04.575377,1,-10,70.5,368.29,100,500,0,Detrator,sim,nao,sim
7330,PED-47112,,13,Aplicativo,troca,arrependimento,Tecnologia,baixa,Média,2025-02-08 02:36:25.183787,2025-02-08 10:36:25.183787,2025-02-10 13:36:25.183787,0,-10,30.12,182.6,0,0,6,detrator,Sim,sim,sim
1394,ped-98645,,27,site,Produto com defeito,Arrependimento,Financeiro,Crítica,Média,2024-11-22 12:18:54.137635,2024-11-22 15:18:54.137635,2024-11-25 22:18:54.137635,-1,10,32.23,5.37,0,-100,6,Detrator,sim,Não,Não
7332,ped-19953,,45,chat online,Cancelamento,Produto errado,logistica,media,Alta,2025-07-25 02:41:34.728051,2025-07-25 07:41:34.728051,,-1,-10,56.3,-9.38,50,200,2,Promotor,SIM,Não,Não
7333,PED-78309,,10,WhatsApp,pagamento,Arrependimento,Tecnologia,alta,Alta,2026-01-05 04:41:55.428566,2026-01-05 02:41:55.428566,2026-01-07 09:41:55.428566,0,-10,68.47,331.19,50,0,6,neutro,Sim,nao,sim
7334,ped-36370,861.0,34,WhatsApp,Produto com defeito,Estorno,Comercial,Alta,Alta,2025-01-08 06:50:04.516508,2025-01-08 10:50:04.516508,2025-01-11 18:50:04.516508,0,16,74.91,255.36,50,0,2,detrator,sim,sim,Sim
4062,PED-78632,,5,App,Pagamento,estorno,Logística,critica,Alta,2025-04-06 04:45:25.575917,2025-04-06 12:45:25.575917,2025-04-07 13:45:25.575917,-1,-10,72.6,-12.1,0,0,0,neutro,NAO,sim,Não
386,PED-52072,923.0,48,chat online,pagamento,Produto errado,Tecnologia,Crítica,Alta,2024-06-02 12:59:12.701340,2024-06-02 15:59:12.701340,2024-06-04 20:59:12.701340,3,105,60.16,105.28,-20,500,0,promotor,Não,sim,Sim
7337,ped-10859,906.0,33,WhatsApp,troca,Arrependimento,Financeiro,Crítica,Alta,2026-02-06 16:47:29.901111,2026-02-07 00:47:29.901111,2026-02-10 17:47:29.901111,-1,-10,78.39,-13.06,50,0,0,N/A,SIM,Sim,Não
7338,ped-57550,1068.0,32,App,Pagamento,Estorno,Tecnologia,alta,Baixa,2025-10-22 03:48:29.803936,2025-10-22 07:48:29.803936,2025-10-23 10:48:29.803936,3,70,24.84,28.98,0,-100,6,N/A,Não,sim,Não
7339,ped-47071,,34,Aplicativo,Entrega,erro cobrança,financeiro,media,Baixa,2025-12-14 23:50:53.853512,2025-12-15 05:50:53.853512,2025-12-19 17:50:53.853512,0,73,56.3,68.5,100,-100,0,promotor,Não,sim,Não
3791,PED-74970,,35,site,Produto com defeito,Erro na cobrança,logistica,Baixa,Baixa,2025-10-25 08:50:52.658479,2025-10-25 19:50:52.658479,2025-10-28 20:50:52.658479,0,-10,88.16,-14.69,0,200,4,detrator,sim,Sim,nao
7341,ped-27441,928.0,13,whatsapp,produto com defeito,Erro na cobrança,Logística,critica,alta,2024-06-09 13:04:33.502568,2024-06-09 19:04:33.502568,2024-06-10 10:04:33.502568,3,99,33.9,142.65,50,-100,0,N/A,sim,Não,Não
1254,ped-72258,,15,SITE,Entrega,atraso,financeiro,critica,Baixa,2024-09-24 05:41:32.630935,2024-09-24 13:41:32.630935,2024-09-29 01:41:32.630935,2,-10,92.96,-15.49,100,200,3,neutro,Sim,sim,Sim
1565,ped-57665,337.0,19,Aplicativo,entrega,erro cobrança,Financeiro,critica,Baixa,2025-11-13 21:08:22.974748,2025-11-13 23:08:22.974748,,2,-10,38.71,-6.45,50,500,0,neutro,sim,sim,sim
3781,ped-84150,904.0,15,chat online,Entrega,arrependimento,Financeiro,critica,Média,2024-02-13 17:01:10.559377,2024-02-14 00:01:10.559377,2024-02-15 01:01:10.559377,0,36,40.7,24.42,100,500,0,neutro,sim,nao,Sim
7345,PED-76955,793.0,7,app,troca,Arrependimento,Comercial,media,Baixa,2025-04-09 14:06:44.501750,2025-04-10 00:06:44.501750,2025-04-14 09:06:44.501750,0,-10,78.7,351.25,0,200,0,neutro,sim,sim,nao
7346,ped-21912,,21,chat online,Pagamento,Arrependimento,logistica,Média,baixa,2024-05-01 21:26:41.874073,2024-05-02 05:26:41.874073,2024-05-04 14:26:41.874073,2,62,93.03,96.13,100,500,0,Promotor,NAO,Sim,nao
4771,ped-76563,,18,Telefone,Produto com defeito,arrependimento,logistica,media,baixa,2024-12-30 02:07:10.391419,2024-12-30 12:07:10.391419,2025-01-01 09:07:10.391419,-1,61,69.39,420.6,-20,500,2,promotor,Sim,Sim,nao
7348,PED-81023,,25,chat online,troca,estorno,Comercial,baixa,Alta,2025-10-23 18:22:41.444259,2025-10-23 22:22:41.444259,2025-10-27 13:22:41.444259,3,28,33.38,15.58,0,0,2,N/A,sim,Sim,nao
7349,ped-96224,,32,Aplicativo,Troca,atraso,logistica,alta,baixa,2024-09-11 17:52:02.216007,2024-09-11 18:52:02.216007,2024-09-16 08:52:02.216007,0,39,78.25,50.86,0,-100,6,Neutro,SIM,Sim,sim
7350,ped-45957,,33,SITE,pagamento,Erro na cobrança,Financeiro,Baixa,Média,2024-02-13 12:00:05.763122,2024-02-13 13:00:05.763122,2024-02-14 00:00:05.763122,3,108,27.97,50.35,-20,-100,0,N/A,sim,sim,nao
1949,PED-10084,986.0,17,telefone,troca,erro cobrança,Logística,alta,Alta,2024-06-10 13:11:15.518526,2024-06-11 00:11:15.518526,2024-06-14 21:11:15.518526,0,42,72.75,50.92,-20,0,0,Neutro,NAO,Não,Sim
7352,PED-19644,1218.0,50,app,produto com defeito,estorno,Comercial,Alta,alta,2024-07-23 12:46:18.559930,2024-07-23 23:46:18.559930,2024-07-26 23:46:18.559930,1,-10,21.16,-3.53,-20,200,6,N/A,Não,sim,nao
7353,PED-66552,632.0,37,Aplicativo,Entrega,Arrependimento,Logística,Alta,Alta,2025-06-23 20:12:47.500079,2025-06-24 03:12:47.500079,,1,8,40.24,5.37,100,200,0,detrator,Não,Não,Não
1960,PED-98708,,18,site,entrega,arrependimento,Comercial,Alta,Alta,2024-08-07 19:23:23.506041,2024-08-07 18:23:23.506041,,3,72,75.04,90.05,0,500,1,detrator,Não,Sim,nao
7355,ped-31258,544.0,48,Chat Online,Troca,arrependimento,Financeiro,alta,Baixa,2025-03-14 22:40:46.067306,2025-03-15 00:40:46.067306,2025-03-19 17:40:46.067306,0,-10,78.57,481.11,50,0,0,Detrator,nao,Sim,Sim
3026,ped-83948,1280.0,16,chat online,Cancelamento,Produto errado,logistica,alta,Média,2025-02-05 09:02:11.899556,2025-02-05 14:02:11.899556,,1,72,61.27,73.52,-20,-100,6,detrator,Sim,Sim,nao
3305,ped-36354,757.0,47,chat online,troca,Estorno,financeiro,Média,Média,2025-05-27 11:28:50.487194,2025-05-27 13:28:50.487194,,3,33,77.28,42.5,50,200,0,Promotor,NAO,nao,Não
1497,ped-53683,1407.0,11,Site,produto com defeito,atraso,Financeiro,Baixa,alta,2025-05-02 15:36:44.425708,2025-05-03 03:36:44.425708,2025-05-05 07:36:44.425708,-1,82,53.54,73.17,0,500,0,detrator,sim,sim,sim
7359,PED-23953,,19,App,produto com defeito,atraso,Logística,Baixa,Alta,2025-03-19 11:16:08.272154,2025-03-19 16:16:08.272154,2025-03-22 06:16:08.272154,-1,-10,34.98,-5.83,-20,-100,6,Detrator,SIM,Sim,Não
7360,ped-76628,,43,whatsapp,troca,estorno,Financeiro,alta,baixa,2024-07-27 16:50:29.387804,2024-07-28 02:50:29.387804,2024-07-27 18:50:29.387804,3,100,85.19,321.04,0,-100,0,N/A,NAO,Não,nao
7361,PED-61741,,13,chat online,Troca,estorno,Tecnologia,alta,Média,2026-01-02 11:06:02.356397,2026-01-02 09:06:02.356397,2026-01-03 12:06:02.356397,1,21,76.89,409.67,0,200,1,Detrator,nao,nao,Sim
4479,ped-21747,366.0,14,chat online,entrega,Atraso,logistica,Alta,Baixa,2024-07-08 12:31:54.918769,2024-07-08 23:31:54.918769,2024-07-11 13:31:54.918769,-1,-10,66.09,-11.02,-20,500,4,detrator,nao,sim,sim
3893,PED-16965,,49,site,Cancelamento,Atraso,Logística,Alta,baixa,2025-06-11 14:50:35.183055,2025-06-11 15:50:35.183055,2025-06-12 13:50:35.183055,0,-10,81.87,-13.64,0,0,5,detrator,nao,Não,Não
4186,PED-65799,824.0,46,App,Produto com defeito,Estorno,logistica,alta,Média,2024-12-03 19:21:04.887520,2024-12-04 05:21:04.887520,2024-12-07 16:21:04.887520,1,32,74.06,39.5,0,500,4,neutro,sim,sim,nao
1556,ped-96620,357.0,46,Site,pagamento,atraso,Comercial,Alta,alta,2024-10-02 02:18:02.800000,2024-10-02 05:18:02.800000,,-1,91,31.12,431.84,0,500,0,Neutro,Não,sim,Sim
7366,PED-66933,308.0,26,app,entrega,Estorno,Financeiro,media,baixa,2024-06-06 19:02:01.481934,2024-06-07 01:02:01.481934,2024-06-11 12:02:01.481934,3,56,75.79,70.74,0,200,6,Neutro,sim,Sim,sim
847,PED-98324,,12,WhatsApp,Cancelamento,arrependimento,Financeiro,Média,baixa,2024-05-04 07:23:23.794672,2024-05-04 11:23:23.794672,2024-05-07 02:23:23.794672,-1,-10,24.42,229.46,-20,0,6,promotor,Não,nao,Não
4414,ped-56727,1209.0,29,whatsapp,Produto com defeito,Erro na cobrança,Financeiro,Alta,alta,2024-06-14 12:53:35.140098,2024-06-14 14:53:35.140098,2024-06-18 22:53:35.140098,0,74,48.47,59.78,50,500,6,detrator,sim,sim,nao
7369,PED-64334,864.0,12,Aplicativo,produto com defeito,Arrependimento,Financeiro,alta,Alta,2025-10-27 21:43:38.803197,2025-10-28 09:43:38.803197,2025-10-29 12:43:38.803197,0,68,78.95,86.44,50,-100,0,promotor,SIM,nao,sim
948,PED-23329,174.0,41,app,Cancelamento,erro cobrança,Comercial,Baixa,baixa,2024-11-23 04:25:40.027102,2024-11-23 09:25:40.027102,2024-11-26 01:25:40.027102,2,92,53.47,81.99,0,-100,6,Detrator,nao,Sim,nao
7371,ped-13356,,43,app,Entrega,Atraso,financeiro,media,Baixa,2024-05-12 12:09:09.460096,2024-05-12 20:09:09.460096,,1,19,62.28,28.37,100,0,6,promotor,NAO,nao,sim
7372,PED-89009,691.0,17,whatsapp,troca,Arrependimento,Tecnologia,critica,Média,2025-02-16 15:15:13.886925,2025-02-16 15:15:13.886925,2025-02-18 09:15:13.886925,0,23,65.09,24.95,0,-100,5,Neutro,Não,nao,Sim
2601,ped-97887,,34,whatsapp,Entrega,Atraso,Tecnologia,baixa,Média,2024-08-13 06:58:41.324126,2024-08-13 12:58:41.324126,2024-08-16 07:58:41.324126,1,61,20.33,399.76,100,500,6,Promotor,Sim,nao,sim
583,ped-82006,,32,Site,Produto com defeito,estorno,Tecnologia,Média,alta,2025-08-17 07:19:33.578687,2025-08-17 08:19:33.578687,2025-08-22 01:19:33.578687,0,57,46.65,44.32,0,-100,6,N/A,SIM,nao,Não
1260,PED-62866,1188.0,10,telefone,troca,erro cobrança,Tecnologia,critica,Baixa,2026-01-18 00:52:43.554980,2026-01-18 12:52:43.554980,2026-01-21 18:52:43.554980,0,-10,57.57,-9.59,-20,0,1,Neutro,SIM,Não,nao
7376,PED-51314,634.0,8,chat online,entrega,estorno,financeiro,critica,Média,2024-04-05 18:00:50.122553,2024-04-05 22:00:50.122553,2024-04-09 14:00:50.122553,-1,-10,22.44,-3.74,0,-100,0,Detrator,nao,sim,Sim
7377,ped-90807,361.0,4,Telefone,produto com defeito,Produto errado,Logística,media,Alta,2024-02-14 04:00:10.608951,2024-02-14 12:00:10.608951,2024-02-19 02:00:10.608951,1,-10,33.28,-5.55,-20,0,3,neutro,sim,nao,Não
7378,PED-92028,,21,chat online,entrega,arrependimento,Financeiro,Crítica,baixa,2025-05-05 08:45:21.677306,2025-05-05 16:45:21.677306,2025-05-07 01:45:21.677306,2,119,71.85,142.5,0,0,4,detrator,nao,Não,Não
7379,PED-85320,,39,App,Pagamento,Arrependimento,Financeiro,Alta,Média,2024-04-10 10:18:13.819811,2024-04-10 17:18:13.819811,2024-04-12 04:18:13.819811,0,64,34.38,36.67,0,-100,0,promotor,sim,sim,Sim
4495,ped-95198,,29,telefone,entrega,erro cobrança,logistica,Baixa,baixa,2025-02-08 12:15:26.131876,2025-02-08 22:15:26.131876,2025-02-08 03:15:26.131876,2,39,44.38,203.27,0,500,0,detrator,Não,sim,Sim
7381,ped-97936,,19,App,entrega,estorno,Logística,alta,Alta,2025-07-03 03:15:08.177486,2025-07-03 15:15:08.177486,,0,-10,67.25,-11.21,-20,0,6,detrator,sim,Não,nao
2905,ped-15815,,22,SITE,entrega,arrependimento,Logística,critica,alta,2024-12-11 01:33:23.971290,2024-12-11 04:33:23.971290,,-1,13,72.59,15.73,-20,200,6,Detrator,Sim,Sim,Sim
4368,ped-79318,,6,Aplicativo,Produto com defeito,Erro na cobrança,financeiro,Crítica,Alta,2026-01-08 20:30:26.988093,2026-01-09 03:30:26.988093,2026-01-09 19:30:26.988093,-1,-10,76.41,-12.73,0,500,4,promotor,nao,sim,sim
3140,PED-94693,,19,chat online,Produto com defeito,Arrependimento,financeiro,Média,Média,2025-01-08 08:51:00.452794,2025-01-08 16:51:00.452794,2025-01-11 03:51:00.452794,0,-10,32.42,-5.4,50,0,0,Detrator,Não,nao,Sim
7385,ped-90273,337.0,27,site,Entrega,estorno,Tecnologia,Média,Média,2024-11-03 02:11:17.337372,2024-11-03 06:11:17.337372,2024-11-04 14:11:17.337372,1,-10,35.71,-5.95,0,500,5,Promotor,NAO,Sim,sim
4228,PED-89595,777.0,39,Telefone,Entrega,Erro na cobrança,Financeiro,Baixa,Média,2024-05-28 20:18:51.152304,2024-05-29 07:18:51.152304,2024-06-01 06:18:51.152304,3,-10,42.23,-7.04,0,500,0,Promotor,SIM,nao,Não
60,PED-33581,1.0,5,whatsapp,entrega,Estorno,Tecnologia,critica,Baixa,2026-01-19 16:27:38.421961,2026-01-20 03:27:38.421961,2026-01-21 13:27:38.421961,1,49,40.81,98.58,50,500,6,N/A,nao,Não,Não
7388,ped-98195,,1,WhatsApp,Troca,Erro na cobrança,financeiro,baixa,Média,2025-08-06 23:25:06.607897,2025-08-07 07:25:06.607897,2025-08-08 21:25:06.607897,3,-10,66.72,-11.12,100,0,6,N/A,SIM,Não,Não
4186,PED-38556,,1,app,Cancelamento,Produto errado,Tecnologia,media,Alta,2025-12-10 23:45:51.078707,2025-12-10 19:45:51.078707,2025-12-13 16:45:51.078707,-1,90,28.64,42.96,-20,0,4,detrator,Não,nao,sim
7390,PED-40070,,35,Aplicativo,Troca,Erro na cobrança,financeiro,Média,Média,2024-06-15 15:56:34.194203,2024-06-15 17:56:34.194203,2024-06-15 23:56:34.194203,1,77,89.57,114.95,50,200,1,Detrator,SIM,Não,nao
4655,PED-80587,,46,Site,Troca,Atraso,Tecnologia,Alta,alta,2025-12-21 20:38:36.153506,2025-12-22 07:38:36.153506,2025-12-23 17:38:36.153506,1,59,87.81,450.74,100,500,0,N/A,Sim,nao,sim
7392,ped-50707,,10,Site,troca,atraso,logistica,Média,alta,2025-08-13 17:19:52.634729,2025-08-13 21:19:52.634729,2025-08-17 11:19:52.634729,0,-10,62.82,379.17,-20,0,4,Promotor,sim,Sim,Sim
3974,ped-63994,,30,Telefone,Entrega,Arrependimento,Logística,Baixa,Baixa,2024-10-05 18:11:39.469081,2024-10-05 23:11:39.469081,2024-10-05 08:11:39.469081,1,12,93.62,18.72,0,0,6,detrator,Sim,sim,sim
7394,ped-19656,519.0,49,WhatsApp,Pagamento,Estorno,financeiro,Baixa,alta,2024-09-19 04:42:13.329774,2024-09-19 11:42:13.329774,2024-09-19 15:42:13.329774,-1,-10,39.7,-6.62,0,0,6,neutro,Sim,Não,Não
4799,PED-35692,854.0,6,site,Entrega,Arrependimento,logistica,media,Baixa,2025-12-12 20:24:30.105618,2025-12-13 07:24:30.105618,2025-12-15 10:24:30.105618,0,17,56.68,16.06,0,200,6,N/A,nao,Não,Não
7396,PED-80504,,17,chat online,produto com defeito,Arrependimento,financeiro,critica,Alta,2025-05-11 11:09:25.815369,2025-05-11 13:09:25.815369,2025-05-13 07:09:25.815369,0,19,75.41,232.15,0,200,3,Promotor,nao,Não,sim
7397,ped-57674,667.0,11,App,Pagamento,Arrependimento,Tecnologia,baixa,baixa,2024-12-20 17:57:31.151865,2024-12-20 23:57:31.151865,2024-12-25 05:57:31.151865,-1,12,88.57,17.71,-20,200,0,promotor,NAO,nao,Não
7398,ped-88689,494.0,16,Chat Online,pagamento,Erro na cobrança,financeiro,baixa,baixa,2024-11-24 19:34:13.182577,2024-11-24 14:34:13.182577,2024-11-28 17:34:13.182577,3,-10,72.05,-12.01,50,0,0,Promotor,SIM,nao,sim
7399,ped-99959,,30,Chat Online,produto com defeito,Atraso,Logística,Crítica,Baixa,2025-01-12 22:12:06.229107,2025-01-12 22:12:06.229107,2025-01-12 23:12:06.229107,3,-10,36.16,-6.03,0,0,0,detrator,Sim,nao,nao
7400,ped-25930,,44,WhatsApp,pagamento,Produto errado,Comercial,baixa,alta,2024-05-09 07:53:32.004990,2024-05-09 08:53:32.004990,2024-05-12 15:53:32.004990,0,96,65.39,104.62,0,0,3,Promotor,SIM,Sim,nao
7401,PED-36856,1239.0,31,chat online,entrega,erro cobrança,financeiro,alta,baixa,2025-06-23 04:21:03.775304,2025-06-23 12:21:03.775304,2025-06-26 03:21:03.775304,-1,29,28.25,13.65,-20,200,6,N/A,Não,sim,Sim
7402,PED-72263,446.0,44,Telefone,troca,Estorno,logistica,critica,baixa,2025-08-01 13:41:23.141619,2025-08-01 14:41:23.141619,,2,-10,55.04,-9.17,0,-100,0,detrator,Não,nao,nao
7403,ped-42693,1261.0,31,App,Entrega,Erro na cobrança,Comercial,critica,Média,2024-04-12 00:15:41.753093,2024-04-12 01:15:41.753093,2024-04-16 10:15:41.753093,0,-10,46.83,-7.8,100,0,6,Neutro,sim,sim,Não
4454,PED-23869,1389.0,37,whatsapp,Produto com defeito,Produto errado,financeiro,Baixa,Baixa,2024-12-26 20:02:05.524337,2024-12-27 06:02:05.524337,2024-12-31 06:02:05.524337,-1,24,90.96,36.38,100,0,0,Promotor,NAO,Sim,Sim
3525,PED-15540,488.0,44,whatsapp,Entrega,Estorno,Tecnologia,Média,Alta,2025-04-23 14:44:22.582341,2025-04-23 20:44:22.582341,2025-04-28 11:44:22.582341,3,-10,41.97,-6.99,50,500,6,Neutro,nao,nao,nao
546,ped-72603,488.0,20,Telefone,produto com defeito,Estorno,logistica,Baixa,alta,2024-12-15 18:07:43.509742,2024-12-16 05:07:43.509742,2024-12-20 00:07:43.509742,0,72,21.82,26.18,-20,0,5,Neutro,Sim,Sim,Sim
7407,PED-73783,1156.0,39,App,Entrega,Erro na cobrança,Comercial,baixa,Média,2025-02-21 08:57:29.056403,2025-02-21 17:57:29.056403,2025-02-26 01:57:29.056403,1,119,74.13,147.02,50,200,6,detrator,Sim,Sim,sim
1237,ped-80196,1482.0,15,app,Produto com defeito,Produto errado,financeiro,critica,Média,2024-07-18 15:30:19.811415,2024-07-18 23:30:19.811415,2024-07-23 02:30:19.811415,1,31,40.33,20.84,0,0,5,neutro,NAO,Não,Não
7409,PED-42476,252.0,23,Telefone,Entrega,Erro na cobrança,financeiro,Média,Baixa,2024-06-05 12:20:58.272809,2024-06-05 23:20:58.272809,2024-06-07 08:20:58.272809,0,-10,66.41,-11.07,100,200,2,Detrator,nao,sim,Sim
4838,PED-35361,1483.0,10,Chat Online,Cancelamento,arrependimento,Comercial,baixa,Alta,2025-06-14 21:12:33.237038,2025-06-15 06:12:33.237038,,-1,-10,68.84,-11.47,0,200,6,neutro,Sim,Sim,Sim
7411,PED-71008,,11,whatsapp,Pagamento,atraso,Logística,Alta,Alta,2024-09-30 16:36:31.239771,2024-09-30 23:36:31.239771,,-1,-10,65.77,-10.96,0,0,2,detrator,Sim,Sim,nao
2391,PED-81104,969.0,29,Telefone,Pagamento,Atraso,logistica,alta,baixa,2025-09-30 19:57:46.628448,2025-10-01 04:57:46.628448,2025-10-03 11:57:46.628448,2,59,21.57,21.21,100,0,6,promotor,SIM,Sim,sim
3236,PED-37511,,31,Chat Online,troca,estorno,Financeiro,alta,Baixa,2024-12-31 16:03:44.672161,2024-12-31 19:03:44.672161,2025-01-01 22:03:44.672161,1,-10,24.25,-4.04,50,200,0,Neutro,Sim,Não,sim
7414,ped-44910,,48,Aplicativo,Cancelamento,Estorno,financeiro,Baixa,Média,2024-02-28 17:31:36.830673,2024-02-29 01:31:36.830673,2024-03-03 07:31:36.830673,0,-10,34.98,492.22,0,0,6,Neutro,nao,sim,Não
1823,PED-21983,,18,app,Entrega,Produto errado,logistica,Crítica,baixa,2024-05-04 10:37:53.236721,2024-05-04 14:37:53.236721,2024-05-08 13:37:53.236721,2,-10,76.91,129.19,-20,0,6,detrator,sim,Não,Não
7416,PED-81834,834.0,16,chat online,entrega,Arrependimento,Logística,Crítica,Alta,2025-11-29 05:05:48.883424,2025-11-29 13:05:48.883424,,0,-10,52.32,-8.72,50,200,0,N/A,SIM,sim,sim
7417,ped-11544,1221.0,43,app,Troca,Arrependimento,financeiro,Média,baixa,2024-07-03 01:17:30.149984,2024-07-03 11:17:30.149984,2024-07-06 12:17:30.149984,2,-10,63.22,359.77,-20,-100,6,Promotor,sim,sim,sim
7418,ped-10589,,16,site,troca,erro cobrança,Comercial,Crítica,alta,2025-07-28 10:06:24.982002,2025-07-28 20:06:24.982002,,2,-10,84.17,-14.03,100,500,6,neutro,nao,nao,Não
7419,PED-20523,,36,app,Troca,Erro na cobrança,Tecnologia,media,baixa,2026-02-09 17:48:57.854146,2026-02-09 23:48:57.854146,2026-02-12 19:48:57.854146,0,-10,43.34,-7.22,50,-100,0,promotor,NAO,sim,nao
7420,PED-60870,,11,Telefone,Pagamento,Arrependimento,financeiro,alta,Baixa,2025-04-01 01:26:42.684299,2025-04-01 11:26:42.684299,2025-04-04 12:26:42.684299,1,-10,96.23,-16.04,0,0,6,N/A,SIM,nao,Sim
433,ped-36985,130.0,13,Chat Online,entrega,Erro na cobrança,Comercial,critica,Baixa,2025-05-23 01:46:22.409170,2025-05-23 13:46:22.409170,2025-05-22 23:46:22.409170,0,-10,83.13,-13.85,100,-100,4,Promotor,nao,sim,Sim
