id_lancamento,data,tipo,categoria,descricao,valor,id_pedido
6241,2024-11-15,Receita,RH,Quos dolore ipsum quas suscipit.,-7121.64,
6242,2024-12-12,Receita,marketing,Quod minus unde.,-2757.05,PED-64854
6243,2025-12-09,receita,RH,Eius necessitatibus temporibus natus.,-2730.2,PED-62315
6244,2025-06-18,Receita,Receita,Magnam adipisci.,3591.44,
6245,2024-10-12,Despesa,Tecnologia,Nobis at doloribus.,11441.05,PED-86601
6246,2026-01-15,receita,RH,Eligendi veritatis facere.,11258.74,
6247,2024-02-14,Receita,Marketing,In quo minima deleniti ut.,10011.6,PED-53152
6248,2025-04-27,receita,marketing,Error officia quo.,-3588.85,PED-83251
6249,2025-08-31,Despesa,Tecnologia,Eligendi odit veritatis deserunt.,10534.92,PED-68038
6250,2024-04-02,receita,RH,Eligendi perferendis unde reprehenderit blanditiis.,5945.14,
6251,2024-12-28,Receita,marketing,Quod quo provident assumenda.,-212.94,PED-16876
6252,2024-08-20,Despesa,marketing,Accusamus dolores exercitationem.,9700.98,
6253,2025-09-11,Receita,Marketing,Soluta voluptatum quasi facilis.,7987.29,PED-35366
6254,2024-02-13,Receita,Logística,Beatae commodi nemo officia.,1639.89,PED-87217
6255,2024-03-28,Despesa,RH,Recusandae eveniet est.,10051.02,
6256,2024-09-20,Receita,Tecnologia,Quasi dicta veritatis.,-7666.47,
6257,2025-09-06,Despesa,Receita,Blanditiis soluta perspiciatis fugiat.,-2872.98,PED-78295
6258,2025-05-30,Despesa,marketing,Expedita ad voluptatum.,3202.39,PED-84650
6259,2025-02-28,receita,Marketing,Laborum recusandae excepturi voluptatum.,3782.43,PED-25995
6260,2025-07-04,receita,Tecnologia,Quia asperiores impedit perferendis.,6621.54,
6261,2025-08-05,receita,RH,Facere rerum vel veniam.,-5437.08,PED-41374
6262,2024-06-08,Receita,Receita,Maiores quo.,176.79,
6263,2025-09-11,Despesa,Logística,Fuga harum officia architecto.,6574.26,PED-26527
6264,2024-07-29,receita,Marketing,Suscipit sint nam aliquid.,8156.57,PED-43534
6265,2024-12-28,Despesa,Tecnologia,Porro recusandae asperiores.,6964.29,PED-64246
6266,2024-04-22,receita,Receita,Cupiditate nemo.,5216.59,
6267,2024-07-08,receita,Receita,Ex corporis velit.,10785.22,
6268,2024-05-12,Receita,Tecnologia,Ex adipisci debitis.,10124.66,
6269,2024-04-12,Receita,Tecnologia,Tempore qui occaecati.,-3633.32,PED-42174
6270,2024-08-16,Receita,Marketing,Hic saepe.,735.79,PED-76840
6271,2024-06-20,receita,Tecnologia,Cum quos.,6549.86,PED-99326
6272,2024-03-03,receita,RH,Vero adipisci ipsa.,4782.77,
6273,2025-01-22,Despesa,RH,Iure doloremque.,-2429.16,
6274,2025-01-09,receita,Logística,Dignissimos nesciunt cumque.,6681.32,PED-85305
6275,2024-10-28,Despesa,RH,Distinctio magni molestiae beatae vel.,-1305.54,
6276,2024-09-15,receita,Receita,Tempora eaque.,-3986.68,PED-72596
6277,2024-07-01,receita,Receita,Fugiat optio voluptatibus fuga voluptas.,7745.83,
6278,2024-09-06,Despesa,Receita,Dolorem illo nihil explicabo.,4453.05,PED-45984
6279,2025-11-05,receita,Marketing,Aut dicta facere et.,11339.36,PED-18437
6280,2025-07-19,Despesa,RH,Praesentium quisquam labore.,5678.08,PED-30511
6281,2025-03-15,receita,Logística,Cum numquam magnam itaque.,7212.26,
6282,2025-03-27,Despesa,Tecnologia,Dolores autem nulla asperiores amet.,1860.4,PED-43708
6283,2024-07-03,Receita,Logística,Ratione quasi eos.,4262.57,PED-56608
6284,2025-02-09,Receita,Logística,Expedita magnam doloremque ducimus.,7572.99,PED-67125
6285,2024-05-27,Receita,Tecnologia,Quos officia illum sit esse.,66.05,PED-79387
6286,2025-11-12,Receita,Receita,Et minima quia.,-7841.27,
6287,2024-08-13,receita,Receita,Debitis sequi.,2086.34,
6288,2024-09-28,Receita,RH,Ducimus accusamus quis.,7685.67,
6289,2024-05-01,Despesa,Logística,Accusamus inventore tempora tempore dicta.,3512.14,
6290,2025-05-09,Receita,Logística,Voluptates ipsam esse consectetur itaque.,-5108.33,PED-78724
6291,2025-10-13,Despesa,Receita,Quod cum enim occaecati.,-3700.67,
6292,2024-12-02,receita,RH,Natus neque iusto.,204.2,PED-16398
6293,2024-11-23,receita,Receita,Assumenda ipsa sed totam.,5883.16,
6294,2024-05-29,receita,Marketing,Sint error provident.,7872.68,PED-35760
6295,2025-02-19,Despesa,Marketing,Adipisci esse.,-6560.21,
6296,2024-09-16,receita,Receita,Dolores sapiente inventore.,-3159.78,PED-79072
6297,2024-05-06,receita,Receita,Porro ullam molestias porro.,1719.41,PED-55340
6298,2025-11-10,receita,Logística,Aliquid laudantium accusantium esse consequuntur.,336.58,PED-12067
6299,2025-02-09,Receita,Tecnologia,Beatae ducimus amet.,-4915.18,
6300,2024-07-15,Despesa,RH,Facere sit vel.,1691.11,PED-45038
6301,2024-07-13,Despesa,Receita,Libero nobis recusandae labore nostrum.,-5244.28,
6302,2025-06-21,Despesa,Logística,Architecto aliquam sit.,6987.74,PED-61784
6303,2024-09-27,Despesa,Tecnologia,Minus vero ratione autem.,-6740.67,
6304,2025-03-05,Despesa,Tecnologia,Cum voluptatibus eos.,8420.23,PED-55747
6305,2024-03-19,receita,Receita,Non aperiam.,4530.75,
6306,2025-07-17,Despesa,Logística,Iste blanditiis eius eligendi quaerat.,6757.26,
6307,2024-02-09,receita,Logística,Ab perspiciatis ut.,6453.1,
6308,2024-02-28,Despesa,marketing,Consectetur natus sequi sint.,9217.91,PED-98287
6309,2025-03-18,receita,Logística,Molestias omnis.,9495.04,
6310,2025-01-09,Receita,marketing,Blanditiis quam porro.,-274.45,PED-64628
6311,2025-02-11,Receita,Tecnologia,Quos iusto.,-584.39,PED-72612
6312,2026-01-14,receita,Receita,Labore esse maxime laboriosam.,-91.52,
6313,2024-05-25,receita,Logística,Assumenda voluptate debitis.,-6356.28,
6314,2025-01-09,Despesa,Tecnologia,Ratione odio alias veritatis dolore.,-6706.52,PED-73343
6315,2025-02-27,receita,Marketing,Quisquam tempora quod mollitia tempore.,-4936.47,PED-98812
6316,2025-07-15,receita,Marketing,Odio dolore ab aliquid.,7869.31,
6317,2025-05-31,receita,marketing,Et sed deleniti sunt rerum.,5443.69,PED-66288
6318,2025-09-07,Despesa,Tecnologia,Quam quae vero.,-4443.14,
6319,2025-11-13,Despesa,Receita,Occaecati consequatur.,-1273.12,PED-84758
6320,2026-01-24,receita,RH,Labore eum.,898.83,PED-55941
6321,2025-06-23,receita,Tecnologia,Libero voluptate nihil maiores.,9957.81,
6322,2026-01-30,receita,Logística,Quas minus inventore quas.,-1940.15,PED-90315
6323,2026-01-16,Despesa,Receita,Illum iusto.,-3795.06,
6324,2025-04-26,receita,Tecnologia,Inventore qui officiis atque velit.,1415.01,
6325,2024-04-05,receita,RH,Non vitae sint.,8014.06,
6326,2024-04-13,Despesa,Marketing,Doloribus libero vero soluta.,8601.37,
6327,2024-04-29,receita,RH,Omnis rem sed.,10932.18,PED-41587
6328,2026-01-30,Receita,Logística,Eaque molestiae commodi exercitationem laudantium.,-3789.82,PED-87822
6329,2025-01-08,receita,Marketing,Excepturi animi.,11882.19,
6330,2024-07-26,Receita,Marketing,Placeat nisi sed.,10994.93,PED-94338
6331,2025-03-08,receita,RH,Explicabo temporibus natus omnis asperiores.,9176.17,PED-47714
6332,2025-10-18,Receita,Receita,Autem ab aperiam.,-6564.87,PED-96410
6333,2025-04-25,Despesa,Tecnologia,Est laudantium maiores.,1675.13,PED-32668
6334,2024-12-29,receita,RH,Doloribus earum eveniet.,11238.49,PED-54140
6335,2024-03-23,receita,Marketing,At quo consectetur libero.,-3534.98,PED-45437
6336,2024-05-24,receita,Marketing,Optio animi laboriosam totam.,-129.84,PED-53096
6337,2024-02-20,receita,marketing,Ut quasi.,4391.49,
6338,2024-05-23,Receita,marketing,Assumenda consequuntur aliquam accusamus provident.,2728.13,PED-58874
6339,2025-04-06,Despesa,Marketing,Placeat possimus impedit voluptatem.,8679.8,PED-98362
6340,2025-12-14,receita,Receita,Ipsam magnam.,3956.09,PED-73936
6341,2025-02-20,Despesa,Marketing,Itaque similique et.,5072.42,
6342,2024-03-28,Receita,Tecnologia,Consequatur debitis.,7468.25,
6343,2025-08-08,Receita,RH,Consectetur modi blanditiis qui.,-4647.11,PED-37971
6344,2025-09-28,receita,Marketing,Magni amet.,-1988.34,
6345,2025-04-16,receita,RH,Dolorem fuga alias expedita.,8137.28,
6346,2024-03-09,receita,Receita,Animi veniam minima perferendis.,11581.45,PED-97744
6347,2024-10-26,Despesa,Receita,Neque exercitationem ullam asperiores.,-3088.86,
6348,2024-03-21,Despesa,Logística,Eligendi dicta velit.,6272.89,PED-84960
6349,2024-02-24,Receita,Tecnologia,Necessitatibus voluptatibus.,6257.36,PED-75446
6350,2024-11-25,receita,Receita,Atque distinctio inventore.,7331.66,
6351,2025-05-23,receita,Marketing,Recusandae numquam nam repudiandae doloremque.,-4180.73,
6352,2025-09-07,Receita,Marketing,Dolorum dicta ex.,1202.35,
6353,2025-06-30,Despesa,Marketing,Quia sit ab.,7159.57,
6354,2025-11-23,receita,RH,Et magni.,3455.57,PED-94699
6355,2025-05-13,Despesa,Marketing,Ducimus veritatis.,1777.62,
6356,2025-04-23,Despesa,Logística,Praesentium aspernatur tenetur magnam.,-1723.68,PED-22827
6357,2025-04-15,Despesa,marketing,Voluptatum non vel dolore.,-5803.16,
6358,2024-12-15,Despesa,Tecnologia,Ipsam maxime laboriosam tempore.,7413.01,PED-86726
6359,2024-04-24,receita,RH,Dolore enim officia distinctio odio.,5537.12,
6360,2025-03-29,receita,RH,Dignissimos dolores harum est eius.,11997.14,PED-58236
6361,2024-10-10,Despesa,Tecnologia,Nemo ducimus dolorem iusto accusantium.,3886.93,PED-15960
6362,2024-09-15,Receita,RH,Exercitationem possimus.,-5438.26,
6363,2025-06-29,receita,Marketing,Ducimus impedit harum minus esse.,11340.77,PED-40209
6364,2025-07-22,Receita,marketing,Ut qui odit beatae.,4241.84,PED-19753
6365,2025-11-16,Receita,Marketing,Cumque dignissimos qui.,4072.02,
6366,2025-06-24,receita,Receita,Consequatur esse beatae ullam delectus.,-1804.88,
6367,2025-03-09,receita,RH,Quod sed.,9021.32,PED-39493
6368,2024-02-25,receita,Receita,In dolorem.,7437.82,PED-84419
6369,2025-02-17,receita,Marketing,Ex in quis.,11013.88,
6370,2025-05-15,Receita,Receita,Non odio veniam officia quo.,7352.88,
6371,2024-02-22,Despesa,Marketing,Ex culpa mollitia commodi.,10283.46,
6372,2026-01-12,receita,Receita,Pariatur occaecati fuga.,739.06,
6373,2024-09-21,receita,Marketing,Voluptate ipsam itaque.,2273.32,
6374,2024-05-26,Despesa,RH,Asperiores dolore ullam.,-3254.31,PED-71718
6375,2024-10-29,Despesa,Marketing,Nisi quam explicabo.,-5170.19,PED-76398
6376,2025-02-17,receita,Tecnologia,Quos eligendi fugit.,-5926.28,
6377,2024-06-03,Receita,marketing,Officia quod velit aliquid doloremque.,-6488.82,
6378,2024-09-02,receita,marketing,Doloremque at pariatur vero.,8102.08,
6379,2024-10-01,Despesa,RH,Distinctio facere sequi quos.,7794.36,
6380,2024-11-13,receita,Tecnologia,Voluptatum aperiam nobis.,9302.94,PED-61683
6381,2025-10-04,receita,Logística,Quo in enim.,4583.54,PED-45762
6382,2025-05-26,receita,Receita,Aut id accusamus.,-3704.6,PED-59123
6383,2024-09-21,receita,Logística,Velit deserunt nisi voluptatibus veniam.,10490.69,
6384,2024-10-27,Despesa,Tecnologia,Aperiam ut esse occaecati odit.,5314.65,
6385,2024-06-24,Receita,RH,Quod natus.,10427.33,
6386,2025-03-29,Despesa,Logística,Quia modi sapiente ratione.,-5112.31,
6387,2024-06-07,Despesa,Tecnologia,Quidem in.,-3672.24,PED-66208
6388,2025-09-03,Receita,Tecnologia,Dolore impedit sequi.,7571.89,PED-46629
6389,2024-08-17,Receita,Logística,Corrupti dicta quae.,-359.96,
6390,2025-03-08,Receita,Marketing,Asperiores ad fugiat soluta.,-2779.29,
6391,2024-12-31,Receita,marketing,Laborum voluptas sunt.,-1527.14,
6392,2024-10-03,Receita,marketing,Recusandae modi vel tempora dignissimos.,858.32,
6393,2024-11-05,receita,Marketing,Laborum quia animi.,-4088.1,PED-76605
6394,2025-03-15,receita,Logística,Sint natus et odio.,1374.26,
6395,2025-06-02,Despesa,Tecnologia,Itaque quod.,-7788.66,PED-65284
6396,2024-08-22,receita,Marketing,Deserunt et totam accusamus ullam.,11426.48,PED-41095
6397,2024-11-29,receita,marketing,Facilis placeat nesciunt libero.,6809.25,
6398,2025-12-16,receita,RH,Nulla tenetur accusamus debitis excepturi.,5084.11,PED-18608
6399,2025-03-26,Receita,Marketing,Dicta aliquam a sed.,1979.75,PED-15478
6400,2024-04-12,Despesa,Tecnologia,Nam quo.,8911.11,
6401,2025-06-25,Despesa,Logística,Architecto autem enim.,-5940.44,
6402,2025-06-07,Receita,marketing,Saepe iste non.,9720.96,
6403,2024-03-05,receita,Logística,Aperiam voluptates porro voluptatem officia.,5086.83,PED-62508
6404,2025-05-16,Despesa,RH,Rem exercitationem praesentium ipsam.,1345.36,
6405,2025-04-25,receita,Marketing,A fuga quia mollitia.,-1541.97,
6406,2024-02-07,Despesa,Receita,Inventore eveniet laudantium beatae.,-7591.34,
6407,2025-04-05,Despesa,Receita,Nulla exercitationem recusandae numquam.,6193.1,
6408,2024-08-16,Receita,Logística,Eos cumque sed.,-5386.23,
6409,2025-08-29,Despesa,Tecnologia,Eveniet nobis quaerat nam.,1012.57,
6410,2025-08-10,Despesa,Marketing,Quidem sapiente occaecati dolores.,6747.86,
6411,2024-08-17,Receita,RH,Quas accusamus similique.,11869.4,PED-28638
6412,2025-03-13,receita,Marketing,Non dolor neque.,1247.43,
6413,2025-05-01,receita,marketing,Sed quidem nam tempora.,-6660.31,PED-42632
6414,2024-08-07,Despesa,marketing,In fugit.,7619.18,
6415,2024-09-30,receita,Marketing,Molestias quo optio.,-5188.09,PED-24821
6416,2025-03-06,Despesa,Receita,Quo dignissimos modi eum.,10584.44,PED-13287
6417,2024-12-29,receita,Logística,Blanditiis expedita veritatis neque.,2287.98,
6418,2024-12-30,Receita,Logística,Aperiam at temporibus laudantium maiores.,2904.73,PED-75992
6419,2024-03-21,Receita,Receita,At nulla debitis hic.,8783.92,
6420,2025-03-03,Receita,RH,Magni molestias.,-758.24,PED-41367
6421,2025-04-03,Receita,RH,Fugit impedit aliquid reiciendis.,-1770.03,PED-43255
6422,2024-12-05,Despesa,marketing,Repellat molestiae nemo quibusdam.,7429.77,
6423,2024-08-15,Receita,marketing,Nesciunt saepe at velit.,6688.09,
6424,2024-08-02,Receita,marketing,Occaecati minima magnam.,10217.64,
6425,2025-10-11,Receita,Tecnologia,Nam optio.,-1391.62,PED-77269
6426,2024-10-05,Despesa,Tecnologia,Doloribus incidunt corrupti.,-7761.31,PED-38907
6427,2025-06-04,Despesa,RH,Sint quasi magnam.,-6000.67,
6428,2025-09-22,receita,Receita,At laborum.,-7463.49,PED-14280
6429,2024-03-23,receita,Tecnologia,Voluptatum excepturi non sequi excepturi.,1038.02,PED-17468
6430,2024-10-09,Receita,marketing,Sed ducimus non.,-2927.02,
6431,2024-11-16,receita,Marketing,Amet cupiditate ipsam.,11263.53,
6432,2024-10-16,Despesa,Receita,Quae reiciendis saepe tenetur.,3105.61,
6433,2025-05-12,Receita,RH,Quo sequi.,-296.3,
6434,2025-10-11,Despesa,RH,Ipsa nisi possimus.,7279.28,PED-62915
6435,2025-08-12,receita,Receita,Consequatur voluptates ad magnam consequatur.,711.66,
6436,2024-03-02,receita,Logística,Officiis similique id pariatur.,-3511.19,PED-52545
6437,2025-03-13,Despesa,Receita,Ratione iste aspernatur.,5365.93,
6438,2025-08-12,Despesa,RH,Ad quidem hic est.,7206.08,
6439,2024-05-29,Receita,marketing,Suscipit ullam.,-2716.07,PED-65076
6440,2024-05-11,receita,RH,Dolore voluptas molestiae rerum.,9922.74,PED-44606
6441,2024-02-22,Receita,Marketing,Similique accusantium incidunt eos.,-1956.11,
6442,2024-06-11,Despesa,Logística,Ipsa impedit deserunt.,6018.19,
6443,2024-05-29,Receita,Tecnologia,A sapiente dolor quos.,-6145.41,PED-55146
6444,2025-06-05,Receita,Logística,Nihil voluptates accusantium pariatur optio.,8902.51,PED-31259
6445,2024-08-09,Receita,RH,Porro earum.,3887.03,PED-86503
6446,2024-06-10,Despesa,Receita,Exercitationem ullam doloremque enim.,9795.43,PED-72563
6447,2026-01-18,Receita,Marketing,Minima pariatur aut beatae.,-5849.95,PED-73454
6448,2024-04-28,receita,Logística,At possimus nam.,9622.26,PED-57455
6449,2024-03-26,Despesa,Receita,Veritatis odit molestiae maxime.,-978.13,PED-54750
6450,2024-04-15,Receita,Tecnologia,Neque quia aliquam.,3305.49,
6451,2024-02-13,Receita,RH,Ipsum eum cupiditate.,5662.47,PED-37536
6452,2025-01-18,Despesa,Logística,Repudiandae et eveniet hic itaque.,-2632.74,
6453,2025-01-07,Receita,Tecnologia,Accusamus quisquam optio dignissimos quis.,-7791.67,PED-76515
6454,2025-01-14,Despesa,RH,Porro perspiciatis voluptas.,2568.49,PED-55727
6455,2025-08-10,Receita,RH,Vitae at neque at.,-420.88,
6456,2025-07-20,Despesa,Receita,Labore nisi.,9258.05,
6457,2025-03-18,Despesa,marketing,Optio tempore quia maiores.,10629.76,PED-81809
6458,2025-01-17,Receita,Tecnologia,Sed excepturi.,7350.59,PED-68046
6459,2025-01-07,receita,RH,Eveniet ipsum sapiente placeat.,3922.87,
6460,2026-01-14,Despesa,marketing,Molestias cumque occaecati libero dicta.,3390.06,
6461,2025-03-30,receita,marketing,Rem ducimus unde aperiam.,1940.05,
6462,2025-06-26,Despesa,RH,Sequi dolorum veniam.,-6604.82,
6463,2025-11-30,receita,marketing,Quisquam explicabo tenetur quae saepe.,11767.12,
6464,2024-08-13,Despesa,Tecnologia,Nostrum dolor dolore.,388.86,
6465,2025-07-05,receita,Tecnologia,Quam animi sunt.,11336.72,
6466,2024-07-20,receita,marketing,A provident voluptatum.,-4720.73,
6467,2025-02-11,Receita,marketing,At ea repudiandae possimus quis.,-3686.5,
6468,2025-02-05,receita,Logística,Non dignissimos numquam error.,-418.3,
6469,2024-06-08,receita,Tecnologia,In praesentium hic ea magni.,11698.21,
6470,2024-04-28,Despesa,Marketing,Quos exercitationem delectus dolor numquam.,-23.47,
6471,2025-10-10,Receita,Logística,Assumenda dolorum aspernatur necessitatibus nulla.,752.92,PED-61352
6472,2024-11-18,Receita,Tecnologia,Blanditiis nisi error.,-1889.59,PED-27896
6473,2025-11-24,Receita,RH,Voluptate sunt consequatur deserunt quae.,6308.05,
6474,2024-08-16,receita,Logística,Ipsa quod culpa eius.,-2923.83,PED-82834
6475,2025-07-23,receita,Tecnologia,Voluptatibus nemo perferendis.,1577.53,
6476,2025-08-22,Receita,Marketing,At mollitia laboriosam fuga.,11236.93,
6477,2024-11-24,receita,marketing,Sapiente enim eveniet quia numquam.,-757.8,
6478,2024-05-23,Despesa,Marketing,Illum eligendi facilis.,-1520.33,PED-68204
6479,2024-02-16,receita,marketing,Sit doloremque modi ullam.,-696.73,PED-13914
6480,2025-07-10,Despesa,RH,Accusantium quam quos fugiat.,3012.97,PED-93563
6481,2024-05-25,Despesa,RH,Sapiente nisi facere.,-7451.74,
6482,2024-03-02,Receita,Receita,Numquam quas eos.,3801.83,
6483,2025-01-21,Receita,marketing,Earum sed voluptates provident.,9754.28,
6484,2024-12-14,Receita,Tecnologia,Nemo quidem.,11376.78,PED-52733
6485,2024-04-16,receita,marketing,Dignissimos doloremque delectus quisquam sequi.,11028.41,
6486,2026-01-18,Despesa,RH,Similique praesentium nulla neque.,3317.21,
6487,2024-08-29,Despesa,RH,Error provident optio maxime.,-3940.35,PED-19999
6488,2024-03-18,Receita,Logística,Hic neque.,3347.68,
6489,2025-07-04,Despesa,Marketing,Voluptatem mollitia nihil rem.,1477.79,PED-97363
6490,2025-06-09,receita,Logística,Omnis in aperiam cumque.,-5702.89,
6491,2024-03-10,Receita,marketing,Ut doloremque ad dolorem.,2838.04,
6492,2024-06-22,receita,Marketing,Laborum iusto rerum explicabo molestias.,-7612.28,
6493,2024-08-19,Receita,Tecnologia,Dolore tempore ea placeat.,1753.36,
6494,2024-09-20,Receita,Marketing,Expedita laudantium asperiores.,-5057.21,
6495,2025-01-07,Receita,Receita,Reprehenderit nihil voluptatum quam nihil.,9748.94,PED-57297
6496,2025-07-07,receita,Logística,Enim quibusdam nemo dolor.,-6663.54,PED-46100
6497,2024-04-03,Despesa,marketing,Voluptates architecto ullam ex.,5170.97,
6498,2024-10-29,receita,RH,Similique quibusdam.,301.05,PED-71140
6499,2024-06-04,Despesa,Receita,Officiis quasi doloremque voluptates.,-7641.87,PED-22802
6500,2024-06-05,Receita,RH,Doloribus inventore.,5618.92,PED-84862
6501,2025-01-28,receita,Logística,Tempora quibusdam nisi iusto.,-4583.8,
6502,2024-11-12,Despesa,RH,Doloribus nemo eaque.,-6891.96,PED-80065
6503,2025-07-01,receita,Receita,Dicta voluptatem quam.,2857.06,
6504,2025-04-28,Receita,Tecnologia,Ad voluptatibus.,11351.91,PED-76543
6505,2024-03-17,Receita,marketing,Eaque rem cumque id sequi.,5775.89,PED-38333
6506,2024-09-13,Despesa,Receita,Distinctio magnam doloremque.,4885.28,
6507,2025-09-18,Receita,Logística,Ducimus saepe.,-1288.54,
6508,2024-08-12,Receita,marketing,Fugiat saepe necessitatibus commodi provident.,26.72,PED-19892
6509,2025-08-03,Despesa,Receita,Nobis dignissimos culpa.,2630.5,
6510,2024-03-17,Despesa,Receita,Tenetur aspernatur atque.,1206.07,PED-22537
6511,2025-08-24,Receita,Receita,Temporibus nesciunt tenetur pariatur.,-5862.85,PED-66660
6512,2025-10-14,Despesa,RH,Neque eaque exercitationem.,5386.19,
6513,2024-10-02,receita,Marketing,Corporis modi ipsa neque.,3429.15,
